Country_Code,year,gdp,population
ESP,2010,1431590000000,46576897
ESP,2011,1488020000000,46742697
ESP,2012,1335950000000,46773055
ESP,2013,1361780000000,46620045
ESP,2014,1375860000000,46480882
ESP,2015,1192960000000,46447697
ESP,2016,1232090000000,46443959
LKA,1960,1409873950,9896000
LKA,1961,1444327731,10168000
LKA,1962,1434156379,10443000
LKA,1963,1240672269,10582000
LKA,1964,1309747899,10903000
LKA,1965,1698319328,11164000
LKA,1966,1751470588,11439000
LKA,1967,1859465021,11703000
LKA,1968,1801344538,11992000
LKA,1969,1965546218,12252000
LKA,1970,2296470588,12514000
LKA,1971,2369308600,12690000
LKA,1972,2553936348,12861000
LKA,1973,2875625000,13091000
LKA,1974,3574586466,13284000
LKA,1975,3791298146,13496000
LKA,1976,3591319857,13717000
LKA,1977,4104509583,13942000
LKA,1978,2733183857,14190000
LKA,1979,3364611432,14472000
LKA,1980,4024621900,14747000
LKA,1981,4415844156,14847000
LKA,1982,4768765017,15096000
LKA,1983,5167913302,15339000
LKA,1984,6043474843,15583000
LKA,1985,5978460972,15831000
LKA,1986,6405210564,16083000
LKA,1987,6682167120,16339000
LKA,1988,6978371581,16593000
LKA,1989,6987267684,16841000
LKA,1990,8032551173,17078000
LKA,1991,9000362582,17306000
LKA,1992,9703011636,17524000
LKA,1993,10338679636,17728000
LKA,1994,11717604209,17912000
LKA,1995,13029697561,18074000
LKA,1996,13897738375,18210000
LKA,1997,15091913884,18323000
LKA,1998,15794972847,18425000
LKA,1999,15656327860,18532000
LKA,2000,16330814180,18655000
LKA,2001,15746229582,18797000
LKA,2002,16536535647,18939000
LKA,2003,18881765437,19083000
LKA,2004,20662525941,19228000
LKA,2005,24406252457,19373000
LKA,2006,28279814925,19520000
LKA,2007,32350248411,19668000
LKA,2008,40713812310,19817000
LKA,2009,42066217872,19968000
LKA,2010,56725745039,20119000
LKA,2011,65292741297,20271000
LKA,2012,68434399083,20425000
LKA,2013,74317806755,20585000
LKA,2014,79356456990,20771000
LKA,2015,80611989527,20966000
LKA,2016,81321876307,21203000
KNA,1960,12366564,51195
KNA,1961,12483229,51193
KNA,1962,12541562,50966
KNA,1963,12833226,50525
KNA,1964,13416555,49930
KNA,1965,13593932,49214
KNA,1966,14469078,48358
KNA,1967,16742338,47380
KNA,1968,14600000,46402
KNA,1969,15850000,45534
KNA,1970,16300000,44885
KNA,1971,19624746,44495
KNA,1972,22944849,44326
KNA,1973,24196018,44316
KNA,1974,31514856,44331
KNA,1975,33364055,44276
KNA,1976,30095602,44148
KNA,1977,44680000,43942
KNA,1978,49095407,43703
KNA,1979,58296667,43457
KNA,1980,67715444,43210
KNA,1981,79026037,42976
KNA,1982,84381407,42762
KNA,1983,85100481,42542
KNA,1984,95898444,42294
KNA,1985,106057000,42013
KNA,1986,125272259,41697
KNA,1987,140705630,41351
KNA,1988,165745741,41047
KNA,1989,185094778,40852
KNA,1990,208740444,40834
KNA,1991,209880963,41013
KNA,1992,229434519,41361
KNA,1993,249676000,41846
KNA,1994,277567259,42373
KNA,1995,299699667,42891
KNA,1996,318742963,43373
KNA,1997,357237682,43846
KNA,1998,364975457,44317
KNA,1999,389984429,44824
KNA,2000,420515113,45374
KNA,2001,461078096,45990
KNA,2002,483120201,46641
KNA,2003,465850733,47306
KNA,2004,502561637,47971
KNA,2005,543167674,48611
KNA,2006,636218025,49210
KNA,2007,674008482,49783
KNA,2008,738942556,50332
KNA,2009,723209111,50886
KNA,2010,705015370,51445
KNA,2011,753225963,52006
KNA,2012,734462667,52591
KNA,2013,788163889,53169
KNA,2014,847778185,53739
KNA,2015,876478556,54288
KNA,2016,916896556,54821
LCA,1960,NULL,89897
LCA,1961,NULL,90914
LCA,1962,NULL,92084
LCA,1963,NULL,93399
LCA,1964,NULL,94814
LCA,1965,NULL,96302
LCA,1966,NULL,97881
LCA,1967,NULL,99527
LCA,1968,NULL,101179
LCA,1969,NULL,102749
LCA,1970,NULL,104160
LCA,1971,NULL,105390
LCA,1972,NULL,106455
LCA,1973,NULL,107466
LCA,1974,NULL,108532
LCA,1975,NULL,109769
LCA,1976,NULL,111208
LCA,1977,87350296,112831
LCA,1978,102094111,114546
LCA,1979,123935519,116290
LCA,1980,146341370,117987
LCA,1981,167970111,119594
LCA,1982,182754000,121154
LCA,1983,197228778,122740
LCA,1984,217663037,124468
LCA,1985,241273000,126418
LCA,1986,289689704,128619
LCA,1987,319999000,131034
LCA,1988,366541074,133533
LCA,1989,415518111,135956
LCA,1990,483962444,138185
LCA,1991,513753815,140156
LCA,1992,566894741,141925
LCA,1993,574870407,143565
LCA,1994,600005556,145247
LCA,1995,640449519,147044
LCA,1996,662196185,149004
LCA,1997,676949593,151086
LCA,1998,737554889,153183
LCA,1999,775934815,155172
LCA,2000,784159222,156949
LCA,2001,743808074,158464
LCA,2002,748346593,159763
LCA,2003,823837148,160973
LCA,2004,893107222,162251
LCA,2005,951207370,163714
LCA,2006,1062617148,165407
LCA,2007,1150526259,167288
LCA,2008,1187075815,169220
LCA,2009,1180949889,171022
LCA,2010,1241892815,172580
LCA,2011,1280623889,173832
LCA,2012,1298815407,174835
LCA,2013,1318052185,175660
LCA,2014,1386188630,176421
LCA,2015,1431135704,177206
LCA,2016,1378627407,178015
MAF,1960,NULL,4279
MAF,1961,NULL,4453
MAF,1962,NULL,4566
MAF,1963,NULL,4656
MAF,1964,NULL,4748
MAF,1965,NULL,4841
MAF,1966,NULL,4936
MAF,1967,NULL,5033
MAF,1968,NULL,5161
MAF,1969,NULL,5303
MAF,1970,NULL,5450
MAF,1971,NULL,5601
MAF,1972,NULL,5756
MAF,1973,NULL,5915
MAF,1974,NULL,6078
MAF,1975,NULL,6291
MAF,1976,NULL,6530
MAF,1977,NULL,6778
MAF,1978,NULL,7035
MAF,1979,NULL,7303
MAF,1980,NULL,7580
MAF,1981,NULL,7868
MAF,1982,NULL,8670
MAF,1983,NULL,10547
MAF,1984,NULL,12790
MAF,1985,NULL,15392
MAF,1986,NULL,18337
MAF,1987,NULL,21628
MAF,1988,NULL,24873
MAF,1989,NULL,27676
MAF,1990,NULL,30036
MAF,1991,NULL,31821
MAF,1992,NULL,32892
MAF,1993,NULL,33238
MAF,1994,NULL,33098
MAF,1995,NULL,32712
MAF,1996,NULL,32102
MAF,1997,NULL,31304
MAF,1998,NULL,30358
MAF,1999,NULL,29305
MAF,2000,NULL,28384
MAF,2001,NULL,27782
MAF,2002,NULL,27450
MAF,2003,NULL,27363
MAF,2004,NULL,27514
MAF,2005,NULL,27906
MAF,2006,NULL,28414
MAF,2007,NULL,28905
MAF,2008,NULL,29376
MAF,2009,NULL,29820
MAF,2010,NULL,30235
MAF,2011,NULL,30615
MAF,2012,NULL,30959
MAF,2013,NULL,31264
MAF,2014,NULL,31530
MAF,2015,NULL,31754
MAF,2016,NULL,31949
VCT,1960,13066558,80949
VCT,1961,13999883,82142
VCT,1962,14524879,83206
VCT,1963,13708219,84167
VCT,1964,14758210,85069
VCT,1965,15108207,85970
VCT,1966,16099866,86857
VCT,1967,15835178,87736
VCT,1968,15350000,88613
VCT,1969,16650000,89516
VCT,1970,18450000,90452
VCT,1971,20051648,91440
VCT,1972,27585489,92463
VCT,1973,30165374,93517
VCT,1974,32924216,94568
VCT,1975,33237165,95611
VCT,1976,32792481,96641
VCT,1977,49353148,97649
VCT,1978,60844778,98633
VCT,1979,71096370,99590
VCT,1980,82340333,100505
VCT,1981,102086556,101379
VCT,1982,113759185,102204
VCT,1983,122255333,102984
VCT,1984,135025000,103742
VCT,1985,145641704,104477
VCT,1986,160846667,105198
VCT,1987,175580630,105896
VCT,1988,200726704,106536
VCT,1989,214745000,107084
VCT,1990,240365259,107505
VCT,1991,254829630,107814
VCT,1992,277954111,108003
VCT,1993,286307815,108092
VCT,1994,289438482,108129
VCT,1995,316008482,108122
VCT,1996,331489704,108075
VCT,1997,347770000,108004
VCT,1998,373619852,107922
VCT,1999,390719148,107880
VCT,2000,396270000,107898
VCT,2001,430040370,107988
VCT,2002,461883444,108146
VCT,2003,481806296,108350
VCT,2004,521975111,108559
VCT,2005,550728667,108744
VCT,2006,610930044,108907
VCT,2007,651833315,109047
VCT,2008,695428852,109165
VCT,2009,674922482,109253
VCT,2010,681225963,109315
VCT,2011,676129407,109341
VCT,2012,692933741,109328
VCT,2013,721207148,109320
VCT,2014,727912815,109357
VCT,2015,737683556,109455
VCT,2016,770796556,109643
SDN,1960,1307333333,7544491
SDN,1961,1419333333,7769482
SDN,1962,1541666667,8004121
SDN,1963,1568333333,8248812
SDN,1964,1611333333,8503994
SDN,1965,1679333333,8770097
SDN,1966,1723000000,9047798
SDN,1967,1865666667,9337657
SDN,1968,1947333333,9639840
SDN,1969,2144333333,9954410
SDN,1970,2437666667,10281700
SDN,1971,2656000000,10621472
SDN,1972,2882000000,10974622
SDN,1973,3571666667,11343926
SDN,1974,4595000000,11732958
SDN,1975,5598000000,12144135
SDN,1976,6979333333,12578407
SDN,1977,8704000000,13034625
SDN,1978,7670500000,13510421
SDN,1979,9032250000,14002303
SDN,1980,7459833333,14507468
SDN,1981,10016500000,15027270
SDN,1982,9240000000,15562194
SDN,1983,8230153846,16107730
SDN,1984,9701357143,16658054
SDN,1985,12403733333,17210187
SDN,1986,15769062500,17757169
SDN,1987,20155555556,18302587
SDN,1988,15399166667,18866319
SDN,1989,15291507937,19475609
SDN,1990,12408647541,20147590
SDN,1991,11379222222,20893625
SDN,1992,7034219713,21701476
SDN,1993,8881785938,22535937
SDN,1994,12794192334,23347885
SDN,1995,13829744879,24102986
SDN,1996,9018243044,24786190
SDN,1997,11681494637,25410451
SDN,1998,11250327988,26003542
SDN,1999,10682045258,26607042
SDN,2000,12257418326,27250535
SDN,2001,13182979784,27945005
SDN,2002,14803189093,28679565
SDN,2003,17646503525,29435944
SDN,2004,21457470203,30186341
SDN,2005,26524538566,30911914
SDN,2006,35822408612,31607064
SDN,2007,45898948564,32282526
SDN,2008,54526580232,32955496
SDN,2009,53150209168,33650619
SDN,2010,65634109237,34385963
SDN,2011,67327289320,35167314
SDN,2012,68125631150,35990192
SDN,2013,72065940086,36849918
SDN,2014,82151588419,37737913
SDN,2015,97156119150,38647803
SDN,2016,95584380032,39578828
SUR,1960,93850000,289966
SUR,1961,98400000,298188
SUR,1962,103500000,306328
SUR,1963,110000000,314528
SUR,1964,120850000,322997
SUR,1965,138650000,331793
SUR,1966,171100000,341133
SUR,1967,198450000,350751
SUR,1968,220600000,359733
SUR,1969,233450000,366848
SUR,1970,247150000,371273
SUR,1971,270650000,372623
SUR,1972,287600000,371324
SUR,1973,305300000,368344
SUR,1974,368600000,365099
SUR,1975,465000000,362654
SUR,1976,505500000,361364
SUR,1977,641000000,361043
SUR,1978,735500000,361457
SUR,1979,783000000,362125
SUR,1980,794900000,362777
SUR,1981,889050000,363325
SUR,1982,915150000,364032
SUR,1983,883600000,365300
SUR,1984,864150000,367660
SUR,1985,873250000,371470
SUR,1986,891000000,376867
SUR,1987,979850000,383654
SUR,1988,1160900000,391391
SUR,1989,542520000,399492
SUR,1990,388300000,407472
SUR,1991,448300000,415216
SUR,1992,404600000,422763
SUR,1993,428794118,430039
SUR,1994,605492537,437037
SUR,1995,693970588,443724
SUR,1996,860630923,450036
SUR,1997,929607500,455954
SUR,1998,945000000,461560
SUR,1999,885444186,467003
SUR,2000,892164394,472390
SUR,2001,763465551,477740
SUR,2002,1078402128,483044
SUR,2003,1271196078,488332
SUR,2004,1484092538,493630
SUR,2005,1793754805,498946
SUR,2006,2626380435,504307
SUR,2007,2936612022,509705
SUR,2008,3532969035,515148
SUR,2009,3875409836,520619
SUR,2010,4368398048,526103
SUR,2011,4422276622,531589
SUR,2012,4980000000,537077
SUR,2013,5145757576,542540
SUR,2014,5240606061,547928
SUR,2015,4878731707,553208
SUR,2016,3620699735,558368
SWZ,1960,35076158,349174
SWZ,1961,43025200,357453
SWZ,1962,45927061,365636
SWZ,1963,54128377,373897
SWZ,1964,64979280,382469
SWZ,1965,70278594,391546
SWZ,1966,76858463,401183
SWZ,1967,74758505,411352
SWZ,1968,79798404,422140
SWZ,1969,105417892,433588
SWZ,1970,112137757,445729
SWZ,1971,136465324,458605
SWZ,1972,146741252,472230
SWZ,1973,221902017,486561
SWZ,1974,264311994,501512
SWZ,1975,288302907,517024
SWZ,1976,272539098,533214
SWZ,1977,304047838,550118
SWZ,1978,340616375,567559
SWZ,1979,412093134,585344
SWZ,1980,542000514,603372
SWZ,1981,571542675,621276
SWZ,1982,537575981,639237
SWZ,1983,555336146,658320
SWZ,1984,494475700,679976
SWZ,1985,361014891,705085
SWZ,1986,449146608,734243
SWZ,1987,584135560,766707
SWZ,1988,692016714,800456
SWZ,1989,696915431,832682
SWZ,1990,1114703088,861373
SWZ,1991,1156141998,885623
SWZ,1992,1284766234,906034
SWZ,1993,1357206996,924025
SWZ,1994,1419293455,941774
SWZ,1995,1698982438,960792
SWZ,1996,1602760100,981764
SWZ,1997,1716699913,1003995
SWZ,1998,1576904292,1026009
SWZ,1999,1547884442,1045629
SWZ,2000,1738100848,1061468
SWZ,2001,1542477355,1072927
SWZ,2002,1432228173,1080930
SWZ,2003,2197612761,1087392
SWZ,2004,2770082815,1095053
SWZ,2005,3178126548,1105873
SWZ,2006,3291353813,1120514
SWZ,2007,3469363931,1138434
SWZ,2008,3294093360,1158897
SWZ,2009,3580417157,1180675
SWZ,2010,4438778554,1202843
SWZ,2011,4820499498,1225258
SWZ,2012,4807282468,1248158
SWZ,2013,4575596301,1271456
SWZ,2014,4486261555,1295097
SWZ,2015,4137638727,1319011
SWZ,2016,3727303664,1343098
SWE,1960,14842870293,7484656
SWE,1961,16147160123,7519998
SWE,1962,17511477311,7561588
SWE,1963,18954132366,7604328
SWE,1964,21137242561,7661354
SWE,1965,23260320646,7733853
SWE,1966,25302033132,7807797
SWE,1967,27463409202,7867931
SWE,1968,29143383491,7912273
SWE,1969,31649203886,7968072
SWE,1970,37555366021,8042801
SWE,1971,40980345656,8098334
SWE,1972,48263914959,8122300
SWE,1973,58567384059,8136312
SWE,1974,65082581295,8159955
SWE,1975,81716751698,8192437
SWE,1976,88102107647,8222286
SWE,1977,93136775103,8251540
SWE,1978,102970000000,8275599
SWE,1979,121647000000,8293678
SWE,1980,140089000000,8310531
SWE,1981,127858000000,8320503
SWE,1982,112768000000,8325263
SWE,1983,103534000000,8329033
SWE,1984,107662000000,8336605
SWE,1985,112514000000,8350386
SWE,1986,148376000000,8369829
SWE,1987,180429000000,8397804
SWE,1988,204068000000,8436489
SWE,1989,214875000000,8492964
SWE,1990,258154000000,8558835
SWE,1991,270363000000,8617375
SWE,1992,280312000000,8668067
SWE,1993,209951000000,8718561
SWE,1994,226080000000,8780745
SWE,1995,264052000000,8826939
SWE,1996,288104000000,8840998
SWE,1997,264478000000,8846062
SWE,1998,266800000000,8850974
SWE,1999,270848000000,8857874
SWE,2000,259802000000,8872109
SWE,2001,239917000000,8895960
SWE,2002,263926000000,8924958
SWE,2003,331109000000,8958229
SWE,2004,381705000000,8993531
SWE,2005,389042000000,9029572
SWE,2006,420032000000,9080505
SWE,2007,487816000000,9148092
SWE,2008,513966000000,9219637
SWE,2009,429657000000,9298515
SWE,2010,488378000000,9378126
SWE,2011,563110000000,9449213
SWE,2012,543881000000,9519374
SWE,2013,578742000000,9600379
SWE,2014,573818000000,9696110
SWE,2015,495694000000,9799186
SWE,2016,511000000000,9903122
CHE,1960,9522746719,5327827
CHE,1961,10712712465,5434294
CHE,1962,11879982759,5573815
CHE,1963,13063643796,5694247
CHE,1964,14480556572,5789228
CHE,1965,15346741670,5856472
CHE,1966,16480058705,5918002
CHE,1967,17740013179,5991785
CHE,1968,18942729779,6067714
CHE,1969,20524886616,6136387
CHE,1970,NULL,6180877
CHE,1971,NULL,6213399
CHE,1972,NULL,6260956
CHE,1973,NULL,6307347
CHE,1974,NULL,6341405
CHE,1975,NULL,6338632
CHE,1976,NULL,6302504
CHE,1977,NULL,6281174
CHE,1978,NULL,6281738
CHE,1979,NULL,6294365
CHE,1980,118710000000,6319408
CHE,1981,108721000000,6354074
CHE,1982,111432000000,6391309
CHE,1983,111036000000,6418773
CHE,1984,106019000000,6441865
CHE,1985,107496000000,6470365
CHE,1986,154096000000,6504124
CHE,1987,192982000000,6545106
CHE,1988,208774000000,6593386
CHE,1989,201573000000,6646912
CHE,1990,257420000000,6715519
CHE,1991,260460000000,6799978
CHE,1992,271134000000,6875364
CHE,1993,263691000000,6938265
CHE,1994,291914000000,6993795
CHE,1995,341759000000,7040687
CHE,1996,329619000000,7071850
CHE,1997,286604000000,7088906
CHE,1998,294978000000,7110001
CHE,1999,289884000000,7143991
CHE,2000,271660000000,7184250
CHE,2001,278629000000,7229854
CHE,2002,301128000000,7284753
CHE,2003,351983000000,7339001
CHE,2004,393542000000,7389625
CHE,2005,407536000000,7437115
CHE,2006,429196000000,7483934
CHE,2007,477408000000,7551117
CHE,2008,551547000000,7647675
CHE,2009,539528000000,7743831
CHE,2010,581209000000,7824909
CHE,2011,696279000000,7912398
CHE,2012,665054000000,7996861
CHE,2013,684835000000,8089346
CHE,2014,702706000000,8188649
CHE,2015,670790000000,8282396
CHE,2016,659827000000,8372098
SYR,1960,857704432,4573512
SYR,1961,945244992,4721896
SYR,1962,1110565864,4875422
SYR,1963,1200447429,5034646
SYR,1964,1339494290,5200336
SYR,1965,1472036551,5373137
SYR,1966,1342287557,5553246
SYR,1967,1580229795,5740710
SYR,1968,1753746370,5935860
SYR,1969,2245011572,6139048
SYR,1970,2140383696,6350541
SYR,1971,2589851693,6570857
SYR,1972,3059682162,6800141
SYR,1973,3239488105,7037851
SYR,1974,5159557176,7283177
SYR,1975,6826980767,7535714
SYR,1976,7633528921,7794662
SYR,1977,7696011360,8060649
SYR,1978,9275203106,8336418
SYR,1979,9929682184,8625690
SYR,1980,13062421025,8930774
SYR,1981,15518199247,9252851
SYR,1982,16298905397,9590227
SYR,1983,17589184557,9938847
SYR,1984,17503082982,10293049
SYR,1985,16403544511,10648632
SYR,1986,13293209270,11004272
SYR,1987,11356215713,11360852
SYR,1988,10577042355,11719071
SYR,1989,9853396226,12080444
SYR,1990,12308624284,12446171
SYR,1991,12981833333,12815219
SYR,1992,13253565899,13187085
SYR,1993,13695962019,13564167
SYR,1994,10122020000,13949697
SYR,1995,11396706587,14345492
SYR,1996,13789560878,14755286
SYR,1997,14505233969,15177456
SYR,1998,15200846138,15602210
SYR,1999,15873875969,16016092
SYR,2000,19325894913,16410848
SYR,2001,21099833784,16766899
SYR,2002,21582248882,17087901
SYR,2003,21828144686,17415266
SYR,2004,25086930693,17806638
SYR,2005,28858965517,18294611
SYR,2006,33332844575,18914977
SYR,2007,40405006007,19632806
SYR,2008,NULL,20325443
SYR,2009,NULL,20824893
SYR,2010,NULL,21018834
SYR,2011,NULL,20863993
SYR,2012,NULL,20420701
SYR,2013,NULL,19809141
SYR,2014,NULL,19203090
SYR,2015,NULL,18734987
SYR,2016,NULL,18430453
TJK,1960,NULL,2087038
TJK,1961,NULL,2159123
TJK,1962,NULL,2236559
TJK,1963,NULL,2318234
TJK,1964,NULL,2402455
TJK,1965,NULL,2487953
TJK,1966,NULL,2574478
TJK,1967,NULL,2662230
TJK,1968,NULL,2750894
TJK,1969,NULL,2840228
TJK,1970,NULL,2930079
TJK,1971,NULL,3020391
TJK,1972,NULL,3111264
TJK,1973,NULL,3203019
TJK,1974,NULL,3296095
TJK,1975,NULL,3390935
TJK,1976,NULL,3487644
TJK,1977,NULL,3586499
TJK,1978,NULL,3688385
TJK,1979,NULL,3794420
TJK,1980,NULL,3905413
TJK,1981,NULL,4020778
TJK,1982,NULL,4140258
TJK,1983,NULL,4265247
TJK,1984,NULL,4397525
TJK,1985,NULL,4537789
TJK,1986,NULL,4687283
TJK,1987,NULL,4843951
TJK,1988,NULL,5001110
TJK,1989,NULL,5149803
TJK,1990,2629395066,5283728
TJK,1991,2534720480,5400714
TJK,1992,1909246641,5502976
TJK,1993,1646693642,5594114
TJK,1994,1346074611,5679832
TJK,1995,1231523035,5764712
TJK,1996,1043893063,5849540
TJK,1997,921843144,5934282
TJK,1998,1320126706,6021691
TJK,1999,1086567378,6114886
TJK,2000,860550306,6216205
TJK,2001,1080774007,6327125
TJK,2002,1221113780,6447688
TJK,2003,1554125531,6576877
TJK,2004,2076148696,6712841
TJK,2005,2312319579,6854176
TJK,2006,2830236054,7000557
TJK,2007,3719497371,7152385
TJK,2008,5161336170,7309728
TJK,2009,4979481980,7472819
TJK,2010,5642178580,7641630
TJK,2011,6522732203,7815949
TJK,2012,7633049792,7995062
TJK,2013,8506674783,8177809
TJK,2014,9236309138,8362745
TJK,2015,7853450374,8548651
TJK,2016,6951657159,8734951
TZA,1960,NULL,10074507
TZA,1961,NULL,10373398
TZA,1962,NULL,10683906
TZA,1963,NULL,11005905
TZA,1964,NULL,11339097
TZA,1965,NULL,11683528
TZA,1966,NULL,12038903
TZA,1967,NULL,12406040
TZA,1968,NULL,12787489
TZA,1969,NULL,13186557
TZA,1970,NULL,13605529
TZA,1971,NULL,14045824
TZA,1972,NULL,14506617
TZA,1973,NULL,14985131
TZA,1974,NULL,15477294
TZA,1975,NULL,15980301
TZA,1976,NULL,16493305
TZA,1977,NULL,17017670
TZA,1978,NULL,17555494
TZA,1979,NULL,18109884
TZA,1980,NULL,18683157
TZA,1981,NULL,19277108
TZA,1982,NULL,19891548
TZA,1983,NULL,20524666
TZA,1984,NULL,21173603
TZA,1985,NULL,21836999
TZA,1986,NULL,22511243
TZA,1987,NULL,23198533
TZA,1988,5100405772,23909954
TZA,1989,4420168102,24660575
TZA,1990,4258743263,25459604
TZA,1991,4956588279,26315013
TZA,1992,4601413264,27219619
TZA,1993,4257702197,28149328
TZA,1994,4510846968,29070615
TZA,1995,5255221425,29960776
TZA,1996,6496195451,30811854
TZA,1997,7683852497,31635251
TZA,1998,9345174219,32451713
TZA,1999,9697847264,33291540
TZA,2000,10185786383,34178042
TZA,2001,10383560603,35117019
TZA,2002,10805599893,36105808
TZA,2003,11659129889,37149072
TZA,2004,12825801581,38249984
TZA,2005,16929976600,39410545
TZA,2006,18610460327,40634948
TZA,2007,21501741757,41923715
TZA,2008,27368386358,43270144
TZA,2009,28573777052,44664231
TZA,2010,31407908612,46098591
TZA,2011,33878631649,47570902
TZA,2012,39087748240,49082997
TZA,2013,44333456245,50636595
TZA,2014,48197218327,52234869
TZA,2015,45628247290,53879957
TZA,2016,47431038892,55572201
THA,1960,2760747472,27397175
THA,1961,3034043574,28224204
THA,1962,3308912797,29081034
THA,1963,3540403457,29967041
THA,1964,3889129942,30881332
THA,1965,4388937649,31822796
THA,1966,5279230817,32789096
THA,1967,5638461442,33778504
THA,1968,6081009428,34790945
THA,1969,6695336567,35826804
THA,1970,7086538438,36884913
THA,1971,7375000024,37964925
THA,1972,8177884553,39061994
THA,1973,10838587358,40164966
THA,1974,13703000530,41259536
THA,1975,14882747955,42334954
THA,1976,16985211146,43386841
THA,1977,19779315170,44416010
THA,1978,24006570178,45423436
THA,1979,27371699083,46412307
THA,1980,32353440727,47385323
THA,1981,34846107862,48337503
THA,1982,36589797857,49267560
THA,1983,40042826244,50186199
THA,1984,41797592963,51108082
THA,1985,38900692712,52041469
THA,1986,43096746122,52996467
THA,1987,50535438696,53964406
THA,1988,61667199835,54912334
THA,1989,72250877410,55795106
THA,1990,85343063966,56582821
THA,1991,98234695722,57258401
THA,1992,111453000000,57837878
THA,1993,128890000000,58364891
THA,1994,146683000000,58901666
THA,1995,169279000000,59491790
THA,1996,183035000000,60151472
THA,1997,150180000000,60863506
THA,1998,113676000000,61597283
THA,1999,126669000000,62306651
THA,2000,126392000000,62958021
THA,2001,120297000000,63543322
THA,2002,134301000000,64073164
THA,2003,152281000000,64554952
THA,2004,172895000000,65002231
THA,2005,189318000000,65425470
THA,2006,221758000000,65824164
THA,2007,262943000000,66195615
THA,2008,291383000000,66545760
THA,2009,281710000000,66881867
THA,2010,341105000000,67208808
THA,2011,370819000000,67530130
THA,2012,397560000000,67843979
THA,2013,420529000000,68143065
THA,2014,406522000000,68416772
THA,2015,399235000000,68657600
THA,2016,406840000000,68863514
TLS,1960,NULL,499950
TLS,1961,NULL,508845
TLS,1962,NULL,518107
TLS,1963,NULL,527749
